PIN,Lat,Long
679561,10.6785389,75.9985693
679562,10.6570801,76.0101767
679563,10.6382404,76.0188816
679564,10.6743397,75.9666439
679569,20.593684,78.96288
679570,20.593684,78.96288
679571,10.8724701,76.0275859
679572,10.858343,76.0798006
679573,10.8430583,75.9869609
679574,10.7314353,76.0130784
679575,10.7131095,76.0333885
679576,10.7775357,75.9985693
679577,10.7753779,75.9216458
679578,10.7901365,76.0333885
679579,10.7424003,75.95213
679580,10.6989425,75.9637413
679581,10.7434635,75.9753516
679582,10.8186827,75.9956673
679583,10.7730542,75.9608385
679584,10.7552179,75.931808
679585,10.7623546,76.0275859
679586,10.7748712,75.9405178
679587,10.7115259,75.9985693
679588,20.593684,78.96288
679589,20.593684,78.96288
679590,20.593684,78.96288
679591,10.7251638,76.0565965
679592,20.593684,78.96288
679594,20.593684,78.96288
680001,10.5192579,76.2145961
680002,10.5416388,76.192864
680003,10.5303991,76.1870681
680004,10.5158741,76.2001084
680005,10.5269515,76.2334278
680006,10.5026221,76.2421185
680007,10.4924777,76.1986595
680008,10.5426626,76.2160448
680009,10.5497207,76.2203908
680010,10.5591423,76.2160448
680011,10.5254195,76.1986595
680012,10.4990513,76.1609838
680013,10.5636104,76.192864
680014,10.4909537,76.3521514
680015,20.593684,78.96288
680016,20.593684,78.96288
680017,20.593684,78.96288
680018,20.593684,78.96288
680019,20.593684,78.96288
680020,10.526186,76.2160448
680021,10.5136392,76.2116987
680022,10.526186,76.2160448
680025,20.593684,78.96288
680026,10.4840805,76.2261852
680027,10.4877524,76.2160448
680028,10.5810597,76.2768755
680101,10.6008294,76.042092
680102,10.5968983,76.0769003
680103,10.7026174,75.9840587
680104,10.5906252,76.0594972
680119,20.593684,78.96288
680120,20.593684,78.96288
680121,10.3365485,76.2073525
680122,10.3350397,76.1725774
680123,10.270317,76.1957618
680124,20.593684,78.96288
680125,10.3689291,76.1957618
680301,10.4372628,76.2537052
680302,10.4450187,76.3058328
680303,10.4412877,76.3463624
680304,10.4834783,76.4331698
680305,10.3829129,76.2652909
680306,10.458707,76.2421185
680307,10.3065401,76.3376786
680308,10.2496311,76.3521514
680309,10.2757855,76.3232042
680310,10.4038438,76.2421185
680311,10.2887193,76.3695167
680312,10.4083603,76.3463624
680313,20.593684,78.96288
680314,10.4699433,76.281136
680315,20.593684,78.96288
680316,20.593684,78.96288
680317,10.4717939,76.2276337
680319,20.593684,78.96288
680321,20.593684,78.96288
680322,20.593684,78.96288
680323,20.593684,78.96288
680325,20.593684,78.96288
680501,10.6345647,76.1203982
680502,10.6306461,76.0943011
680503,10.6568227,76.0652985
680504,10.6141604,76.0943011
680505,10.614171,76.0333885
680506,10.5911554,76.0101767
680507,10.5602911,76.0565965
680508,10.5597468,76.1059004
680509,10.5372668,76.0943011
680510,10.5194695,76.1261969
680511,10.5613282,76.0798006
680512,10.5621272,76.0362897
680513,10.5145359,76.0769003
680514,10.5399087,76.0304873
680515,10.5934798,76.1232976
680516,10.6126012,75.9985693
680517,10.6382384,76.0798006
680518,10.6473909,75.978254
680519,10.6932146,76.0798006
680520,10.6267276,76.0072749
680521,10.6290819,76.0594972
680522,10.555719,76.0464435
680523,10.6476623,76.044993
680524,10.5307439,76.0710995
680540,20.593684,78.96288
680541,10.5900521,76.1696791
680542,10.6811683,76.0565965
680543,10.7162641,76.1030007
680544,10.6911138,76.0333885
680545,10.5764451,76.1725774
680546,10.6091727,76.136344
680547,20.593684,78.96288
680549,20.593684,78.96288
680550,20.593684,78.96288
680551,10.5419454,76.1377935
680552,10.5743819,76.1261969
680553,10.5513403,76.1638823
680554,20.593684,78.96288
680555,10.5614022,76.1740266
680559,20.593684,78.96288
680560,20.593684,78.96288
680561,10.4347322,76.1957618
680562,10.4247742,76.2189421
680563,10.4671431,76.1841701
680564,10.4107636,76.1493891
680565,10.4288107,76.1232976
680566,10.422051,76.0943011
680567,10.3977637,76.1030007
680568,10.3653882,76.1145993
680569,10.4515713,76.0798006
680570,10.4392683,76.1116997
680571,10.4326994,76.1493891
680573,20.593684,78.96288
680574,20.593684,78.96288
680575,20.593684,78.96288
680580,20.593684,78.96288
680581,10.6114766,76.2189421
680582,10.6541318,76.2508086
680583,10.7020583,76.2768755
680584,10.680631,76.1667807
680585,10.7099575,76.2073525
680586,10.62388,76.3753046
680587,10.6689165,76.3984537
680588,10.7150007,76.4447397
680589,10.6417953,76.2826675
680590,10.6895026,76.2421185
680591,10.7036048,76.3116235
680592,20.593684,78.96288
680593,20.593684,78.96288
680594,10.7328739,76.4129198
680595,20.593684,78.96288
680596,10.6188207,76.1986595
680597,20.593684,78.96288
680600,20.593684,78.96288
680601,10.6366401,76.1667807
680602,10.5953199,76.1030007
680603,20.593684,78.96288
680604,10.6837858,76.1145993
680608,20.593684,78.96288
680609,20.593684,78.96288
680610,20.593684,78.96288
680611,10.5013824,76.1827211
680612,10.4779231,76.1174988
680613,10.4716674,76.1001009
680614,10.4648982,76.0710995
680615,10.5027863,76.0594972
680616,10.5189909,76.0536957
680617,10.4964868,76.1030007
680618,10.5141821,76.192864
680619,10.4839694,76.068199
680620,10.4870507,76.1377935
680621,20.593684,78.96288
680622,10.2723119,76.2421185
680623,10.6444646,76.2189421
680629,20.593684,78.96288
680630,20.593684,78.96288
680631,10.5575464,76.2421185
680640,20.593684,78.96288
680641,10.4536193,76.1261969
680642,10.4440841,76.1276465
680649,20.593684,78.96288
680650,20.593684,78.96288
680651,10.5501985,76.2623945
680652,10.5998464,76.3289941
680653,10.5191749,76.3695167
680654,10.5459771,76.291355
680655,10.5222236,76.2508086
680656,10.5507081,76.2739795
680657,20.593684,78.96288
680659,20.593684,78.96288
680660,20.593684,78.96288
680661,10.3179978,76.2218394
680662,10.3051763,76.2421185
680663,10.2463043,76.21025
680664,10.2189381,76.21025
680665,10.2771537,76.1638823
680666,10.2145858,76.1725774
680667,10.5243661,76.2059037
680668,10.2479196,76.1841701
680669,10.2129693,76.1986595
680670,10.2577514,76.2218394
680671,10.2573669,76.1493891
680672,20.593684,78.96288
680673,20.593684,78.96288
680679,20.593684,78.96288
680680,20.593684,78.96288
680681,10.3335268,76.1377935
680682,10.2723119,76.2421185
680683,10.3500166,76.2652909
680684,10.3956307,76.4331698
680685,10.2988059,76.1580852
680686,10.3090043,76.1406925
680687,10.3664022,76.1377935
680688,10.3026739,76.1841701
680689,10.3525131,76.3232042
680690,20.593684,78.96288
680691,10.2897122,76.1377935
680693,20.593684,78.96288
680695,20.593684,78.96288
680696,20.593684,78.96288
680697,10.3066723,76.2768755
680698,20.593684,78.96288
680699,10.3815494,76.2971463
680701,10.3822552,76.1870681
680702,10.3783766,76.1609838
680703,10.3797234,76.1290961
680709,20.593684,78.96288
680710,20.593684,78.96288
680711,10.4018245,76.1957618
680712,10.3809014,76.2189421
680719,20.593684,78.96288
680720,20.593684,78.96288
680721,10.3382995,76.3753046
680722,10.3086605,76.3232042
680723,20.593684,78.96288
680724,10.3156771,76.6181655
680729,20.593684,78.96288
680730,20.593684,78.96288
680731,10.2828882,76.2971463
680732,10.2466696,76.2826675
680733,10.2066205,76.2421185
680734,10.1981425,76.3000419
680735,20.593684,78.96288
680740,20.593684,78.96288
680741,10.2314787,76.3116235
680749,20.593684,78.96288
680750,20.593684,78.96288
680751,10.5166497,76.3116235
680752,20.593684,78.96288
680771,20.593684,78.96288
682001,9.9526617,76.2450153
682002,9.9531443,76.2566017
682003,9.9325244,76.2855634
682004,9.9442588,76.2725314
682005,9.9302594,76.2638427
682006,9.9130729,76.2768755
682007,9.8803553,76.2768755
682008,9.8367517,76.2768755
682009,9.9651318,76.2660149
682010,9.9057305,76.2971463
682011,9.9720253,76.2841154
682012,10.0086931,76.2797715
682013,9.9398844,76.2985941
682014,20.593684,78.96288
682015,9.9532854,76.2928028
682016,9.966688,76.2870113
682017,9.9930384,76.2971463
682018,9.992314,76.2797715
682019,9.9664665,76.3145188
682020,9.9659856,76.3029374
682021,10.047943,76.3695167
682022,10.0488633,76.3260992
682023,10.019372,76.2739795
682024,10.0317483,76.3087282
682025,10.0004062,76.3101759
682026,10.0146377,76.291355
682027,10.0540229,76.2537052
682028,9.9940028,76.3203091
682029,9.9380308,76.2703593
682030,10.0037578,76.3579401
682031,9.9805631,76.2761515
682032,9.9841473,76.3130712
682033,10.0411998,76.3224804
682034,10.0580928,76.2855634
682035,9.982942,76.2841154
682036,9.9614712,76.2928028
682037,10.0001855,76.3376786
682038,9.9441709,76.3362312
682039,10.0498055,76.3159664
682040,9.9282678,76.3145188
682041,10.035179,76.2928028
682042,20.593684,78.96288
682048,20.593684,78.96288
682049,20.593684,78.96288
682050,20.593684,78.96288
682051,20.593684,78.96288
682301,9.9377682,76.3463624
682302,9.9823944,76.3695167
682303,10.0143499,76.3921148
682304,9.9396592,76.3260992
682305,9.9387236,76.3695167
682306,9.9700364,76.3347838
682307,9.8732599,76.3695167
682308,9.9507641,76.429116
682309,9.9626873,76.3550457
682310,9.9985461,76.4317906
682311,9.9762397,76.4852265
682312,9.9287619,76.3926668
682313,9.8547517,76.4505243
682314,9.8969727,76.4158129
682315,9.8533393,76.4158129
682316,9.9781334,76.5314817
682317,20.593684,78.96288
682501,10.1176357,76.2073525
682502,10.095775,76.2073525
682503,10.0307145,76.2189421
682504,9.9965631,76.2508086
682505,10.0444889,76.2218394
682506,9.8988634,76.3289941
682507,9.9204134,76.2566017
682508,9.987527,76.2305308
682509,10.0744098,76.2189421
682510,20.593684,78.96288
682511,10.017186,76.2218394
682549,20.593684,78.96288
682550,20.593684,78.96288
682551,10.8126222,73.6801092
682552,11.1241656,72.724494
682553,10.8743612,72.2023262
682554,11.6907064,72.7111939
682555,11.5395769,72.1534606
682556,11.2296931,72.7791648
682557,10.0719193,73.6447908
682558,11.4838729,73.0065816
682559,8.2704735,73.0434794
683101,10.1021206,76.3579401
683102,10.1344465,76.3463624
683103,20.593684,78.96288
683104,10.0597915,76.3260992
683105,10.104541,76.4158129
683106,10.0826222,76.3492569
683107,20.593684,78.96288
683108,10.1097153,76.3434679
683109,20.593684,78.96288
683110,10.100663,76.3232042
683111,10.1582768,76.3926668
683112,10.0926379,76.3926668
683501,10.0702358,76.3145188
683502,10.0916114,76.3029374
683503,10.0550531,76.3434679
683509,20.593684,78.96288
683510,20.593684,78.96288
683511,10.122046,76.3116235
683512,10.1595033,76.2276337
683513,10.1295524,76.2305308
683514,10.1363985,76.1986595
683515,10.1629951,76.181272
683516,10.1798972,76.192864
683517,10.0872938,76.2652909
683518,10.1091568,76.2652909
683519,10.1081773,76.2421185
683520,10.1419617,76.2652909
683521,10.1759116,76.2276337
683522,10.1613738,76.2073525
683539,20.593684,78.96288
683540,20.593684,78.96288
683541,10.060357,76.5372625
683542,10.1069503,76.4736602
683543,10.1293156,76.4852265
683544,10.1688337,76.514138
683545,10.1198128,76.5199195
683546,10.1837568,76.4129198
683547,10.0945677,76.4389549
683548,20.593684,78.96288
683549,10.0993611,76.5546031
683550,10.1471418,76.4534165
683554,10.0485312,76.4603263
683555,20.593684,78.96288
683556,10.0636779,76.4852265
683560,20.593684,78.96288
683561,10.0707694,76.3926668
683562,10.0346714,76.4447397
683563,10.0698038,76.3695167
683564,20.593684,78.96288
683565,9.9981863,76.3976047
683569,20.593684,78.96288
683570,20.593684,78.96288
683571,10.1275794,76.3781984
683572,10.2015754,76.3810922
683573,10.1818063,76.3666226
683574,10.1825988,76.4505243
683575,10.1383294,76.4389549
683576,10.2458734,76.3926668
683577,10.2249438,76.4158129
683578,10.1543714,76.3000419
683579,10.1886701,76.3347838
683580,10.1368767,76.4042404
683581,10.2260171,76.5719414
683582,20.593684,78.96288
683583,20.593684,78.96288
683584,20.593684,78.96288
683585,10.1527732,76.3593872
683586,20.593684,78.96288
683587,10.1954877,76.4967919
683588,20.593684,78.96288
683589,10.1706169,76.3608343
683592,20.593684,78.96288
683593,20.593684,78.96288
683594,10.185228,76.2537052
685501,9.6201272,76.9988669
685502,20.593684,78.96288
685503,9.7046847,76.9297354
685504,20.593684,78.96288
685505,9.7073445,76.9988669
685506,20.593684,78.96288
685507,9.6663573,77.067959
685508,9.761085,77.1197521
685509,9.4440401,77.2405153
685510,20.593684,78.96288
685511,9.7527602,77.0449327
685512,9.6646067,77.1657716
685513,20.593684,78.96288
685514,9.7982072,77.0909809
685515,9.7510438,77.142764
685529,20.593684,78.96288
685530,20.593684,78.96288
685531,9.57568,76.9758274
685532,9.5016525,77.0334179
685533,9.5808952,77.1139984
685534,20.593684,78.96288
685535,9.6519628,77.1197521
685550,20.593684,78.96288
685551,9.7143621,77.1830243
685552,9.8026095,77.2060241
685553,9.8655501,77.1370115
685554,9.9101865,77.1600201
685560,20.593684,78.96288
685561,10.1287481,76.8720961
685562,9.9686411,76.9758274
685563,9.9713593,77.0449327
685564,20.593684,78.96288
685565,10.0169584,77.0909809
685566,9.9521705,77.1139984
685570,20.593684,78.96288
685571,9.8725676,77.1772737
685579,20.593684,78.96288
685580,20.593684,78.96288
685581,9.917592,76.7913558
685582,9.9603915,76.7682775
685583,9.8683701,76.6528225
685584,9.8958261,76.7249943
685585,9.8668275,76.750966
685586,9.8540717,76.7047904
685587,9.8283882,76.745195
685588,9.8520499,76.7913558
685589,9.7513086,76.8663307
685590,9.8036081,76.8086617
685591,9.8111035,76.860565
685593,20.593684,78.96288
685594,20.593684,78.96288
685595,9.8547812,76.860565
685601,9.7692454,76.9066829
685602,9.805128,76.9873477
685603,9.8356494,76.9297354
685604,9.894336,77.0334179
685605,9.9124425,76.7307663
685606,9.9510952,76.947022
685607,9.9841091,76.8144298
685608,9.9195961,76.7047904
685609,9.8410224,77.067959
685610,20.593684,78.96288
685611,20.593684,78.96288
685612,10.115125,77.0794705
685613,10.021455,77.2060241
685614,9.6951573,77.1082444
685615,10.1758907,77.2290193
685616,10.0854146,77.1600201
685617,20.593684,78.96288
685618,10.0486262,77.2002745
685619,9.9557416,77.2060241
685620,10.2504767,77.1715228
686001,9.5933057,76.5170288
686002,9.5781307,76.5459331
686003,9.5512857,76.4852265
686004,9.5639726,76.5314817
686005,9.5980591,76.4996831
686006,9.6093425,76.544488
686007,9.5191411,76.4967919
686008,9.6391939,76.5083562
686009,9.5927997,76.5387076
686010,9.5951246,76.5632726
686011,9.5435886,76.5661622
686012,9.5446099,76.5228101
686013,9.5550254,76.5112471
686014,9.6056444,76.4852265
686015,9.6143731,76.4996831
686016,9.6214103,76.5401527
686017,9.6189664,76.5126925
686018,9.5840217,76.557493
686019,9.6092896,76.5777203
686020,9.5725687,76.4736602
686021,9.5470957,76.5863882
686022,9.59148,76.4707684
686039,20.593684,78.96288
686040,20.593684,78.96288
686041,9.6083171,76.5184741
686101,9.4440257,76.5199195
686102,9.4214226,76.4967919
686103,9.4629117,76.5170288
686104,9.4644827,76.557493
686105,9.4462636,76.5777203
686106,9.4779456,76.5546031
686107,20.593684,78.96288
686120,20.593684,78.96288
686121,9.6936446,76.7855866
686122,9.6818477,76.7625073
686123,9.6605077,76.7740475
686140,20.593684,78.96288
686141,9.7462615,76.3955603
686142,9.720836,76.4086563
686143,9.7760991,76.3926668
686144,9.6638679,76.4447397
686145,20.593684,78.96288
686146,9.7637679,76.4244916
686501,9.6106496,76.6123884
686502,9.5793653,76.647047
686503,9.6076913,76.675922
686504,9.5629063,76.7134496
686505,9.5563866,76.7206652
686506,9.5677432,76.7682775
686507,9.5660223,76.7942403
686508,9.6121709,76.7913558
686509,9.4777254,76.8317325
686510,9.437297,76.9124465
686511,9.4246939,76.8663307
686512,9.59306,76.860565
686513,9.4860028,76.9066829
686514,9.5948259,76.9066829
686515,9.5485285,76.6932438
686516,9.5780136,76.6123884
686517,9.5276711,76.7163359
686518,9.5259991,76.8144298
686519,9.5398798,76.750966
686520,9.5220656,76.782702
686521,9.5585094,76.6701475
686522,9.5938337,76.7394237
686529,20.593684,78.96288
686530,20.593684,78.96288
686531,9.5339683,76.5285913
686532,9.4987696,76.5314817
686533,9.5289867,76.5401527
686534,9.4861034,76.4852265
686535,9.4848546,76.5228101
686536,9.4906012,76.6008334
686537,9.5240046,76.5517132
686538,9.500569,76.5777203
686539,9.5236496,76.6123884
686540,9.497152,76.6297189
686541,9.4837453,76.7047904
686542,9.5037018,76.6585978
686543,9.5100856,76.7538514
686544,9.4807428,76.7682775
686545,9.4723722,76.6210539
686546,9.4684287,76.5892774
686547,9.4520332,76.7278803
686548,9.4241059,76.5661622
686553,20.593684,78.96288
686554,20.593684,78.96288
686555,9.5551414,76.7942403
686558,20.593684,78.96288
686559,20.593684,78.96288
686560,9.6540555,76.5401527
686561,9.6479275,76.5228101
686562,9.6836475,76.5314817
686563,9.6090187,76.4331698
686564,9.6442061,76.6354952
686570,20.593684,78.96288
686571,9.7195303,76.6123884
686572,9.6977426,76.6123884
686573,9.666889,76.6585978
686574,9.7601925,76.675922
686575,9.6900333,76.6932438
686576,9.824716,76.6528225
686577,9.6321586,76.745195
686578,9.7022874,76.7278803
686579,9.7202181,76.7682775
686580,9.7011143,76.8374995
686581,9.6614042,76.7971247
686582,9.657521,76.8374995
686583,9.6650719,76.6123884
686584,9.6768711,76.6354952
686585,9.6360298,76.7047904
686586,9.7477019,76.7740475
686587,9.7077207,76.5892774
686596,20.593684,78.96288
686601,9.6962225,76.5054652
686602,9.6718426,76.5083562
686603,9.726286,76.5083562
686604,9.7803007,76.4967919
686605,9.794551,76.4447397
686606,9.7216446,76.3926668
686607,9.7121535,76.4273844
686608,9.808789,76.3926668
686609,9.8303317,76.4534165
686610,9.8400329,76.4910093
686611,9.7026569,76.4620928
686612,9.7921304,76.5199195
686613,9.7462181,76.4620928
686614,20.593684,78.96288
686615,20.593684,78.96288
686616,9.8201307,76.4707684
686617,20.593684,78.96288
686628,20.593684,78.96288
686629,20.593684,78.96288
686630,9.6436291,76.5517132
686631,9.6741347,76.5661622
686632,9.7137087,76.5343721
686633,9.7503829,76.5661622
686634,9.7853884,76.6239423
686635,9.7526816,76.6239423
686636,9.800131,76.583499
686637,9.6419342,76.5777203
686638,20.593684,78.96288
686641,20.593684,78.96288
686642,20.593684,78.96288
